id,slug,title,parent_id,classified_type,has_h5p,has_audio,toggle_count,divi_modules_used,notes
331,pneumologia-resumos,Pneumologia Resumos,1560,blurb-nav-hub,0,0,0,"blurb,column,heading,row,section",
3872,pneumologia-simulados,Pneumologia Simulados,3836,blurb-nav-hub,0,0,0,"blurb,column,heading,row,section",
2170,psiquiatria,Psiquiatria,261,blurb-nav-hub,0,0,0,"blurb,column,heading,row,section",
3219,psiquiatria-formula,Psiquiatria Formula,2792,blurb-nav-hub,0,0,0,"blurb,column,heading,row,section",
335,psiquiatria-resumos,Psiquiatria Resumos,1560,blurb-nav-hub,0,0,0,"blurb,column,heading,row,section",
3876,psiquiatria-simulados,Psiquiatria Simulados,3836,blurb-nav-hub,0,0,0,"blurb,column,heading,row,section",
2105,reumatologia,Reumatologia,261,blurb-nav-hub,0,0,0,"blurb,column,heading,row,section",
3248,reumatologia-formula,Reumatologia Formula,2792,blurb-nav-hub,0,0,0,"blurb,column,heading,row,section",
338,reumatologia-resumos,Reumatologia Resumos,1560,blurb-nav-hub,0,0,0,"blurb,column,heading,row,section",
3879,reumatologia-simulados,Reumatologia Simulados,3836,blurb-nav-hub,0,0,0,"blurb,column,heading,row,section",
489,sindrome-hipertensiva-na-gestacao,Síndrome hipertensiva na gestação,261,blurb-nav-hub,0,0,0,"blurb,column,heading,row,section",blurb-cards-links-not-set-incomplete
449,vulvovaginites,Vulvovaginites,261,blurb-nav-hub,0,0,0,"blurb,column,heading,row,section",blurb-cards-links-not-set-incomplete
4673,,Ginecologia Medvoice,2985,plain-content,0,0,0,"column,heading,row,section,text",status:draft
4782,,Endocardite Infecciosa Resumos,1656,plain-content,0,0,0,"column,heading,row,section,text",status:draft
3283,abdome-agudo-hemorragico-formula,Abdome Agudo Hemorrágico Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
1940,abdome-agudo-hemorragico-resumos,Abdome Agudo Hemorrágico Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3286,abdome-agudo-obstrutivo-formula,Abdome Agudo Obstrutivo Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
1945,abdome-agudo-obstrutivo-resumos,Abdome Agudo Obstrutivo Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3289,abdome-agudo-perfurativo-formula,Abdome Agudo Perfurativo Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
1953,abdome-agudo-perfurativo-resumos,Abdome Agudo Perfurativo Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3292,abdome-agudo-vascular-formula,Abdome Agudo Vascular Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
1988,abdome-agudo-vascular-resumos,Abdome Agudo Vascular Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3472,aborto-formula,Aborto Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2574,aborto-resumos,Aborto Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3186,abscesso-pulmonar-formula,Abscesso Pulmonar Formula,3182,plain-content,0,0,0,"column,heading,row,section,text",
1164,abscesso-pulmonar-resumos,Abscesso Pulmonar Resumos,331,plain-content,0,0,0,"column,heading,row,section,text",
3059,acidentes-por-animais-peconhentos-formula,Acidentes por Animais Peçonhentos Formula,3054,plain-content,0,0,0,"column,heading,row,section,text",
1012,acidentes-por-animais-peconhentos-resumos,Acidentes por Animais Peçonhentos Resumos,322,plain-content,0,0,0,"column,heading,row,section,text",
4025,acidentes-por-animais-peconhentos-simulados,Acidentes por Animais Peçonhentos Simulados,3862,plain-content,0,0,0,"column,heading,row,section,text",
2877,acls-formula,ACLS Formula,2873,plain-content,0,0,0,"column,heading,row,section,text",
901,acls-resumos,ACLS Resumos,295,plain-content,0,0,0,"column,heading,row,section,text",
3526,aleitamento-materno-formula,Aleitamento Materno Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2706,aleitamento-materno-resumos,Aleitamento Materno Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3529,alimentacao-complementar-do-lactente-formula,Alimentação Complementar do Lactente Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2709,alimentacao-complementar-do-lactente-resumos,Alimentação Complementar do Lactente Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3362,amenorreia-formula,Amenorreia Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2470,amenorreia-resumos,Amenorreia Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
5070,anemia-de-doenca-cronica-resumos,Anemia de Doença Crônica Resumos,316,plain-content,0,0,0,"column,heading,row,section,text",
2952,anemia-falciforme-formula,Anemia Falciforme Formula,2946,plain-content,0,0,0,"column,heading,row,section,text",
968,anemia-falciforme-resumos,Anemia Falciforme Resumos,316,plain-content,0,0,0,"column,heading,row,section,text",
2956,anemia-ferropriva-formula,Anemia Ferropriva Formula,2946,plain-content,0,0,0,"column,heading,row,section,text",
972,anemia-ferropriva-resumos,Anemia Ferropriva Resumos,316,plain-content,0,0,0,"column,heading,row,section,text",
2327,anemia-hemolitica,Anemia Hemolítica,2318,plain-content,0,0,0,"column,heading,row,section,text",
2959,anemia-hemolitica-formula,Anemia Hemolítica Formula,2946,plain-content,0,0,0,"column,heading,row,section,text",
984,anemia-hemolitica-resumos,Anemia Hemolítica Resumos,316,plain-content,0,0,0,"column,heading,row,section,text",
2962,anemia-megaloblastica-formula,Anemia Megaloblástica Formula,2946,plain-content,0,0,0,"column,heading,row,section,text",
989,anemia-megaloblastica-resumos,Anemia Megaloblástica Resumos,316,plain-content,0,0,0,"column,heading,row,section,text",
3365,anticoncepcao-formula,Anticoncepção Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2474,anticoncepcao-resumos,Anticoncepção Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3295,apendicite-formula,Apendicite Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
362,apendicite-resumos,Apendicite Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3062,arboviroses-formula,Arboviroses Formula,3054,plain-content,0,0,0,"column,heading,row,section,text",
1017,arboviroses-resumos,Arboviroses Resumos,322,plain-content,0,0,0,"column,heading,row,section,text",
3252,artrite-infecciosa-formula,Artrite Infecciosa Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
1232,artrite-infecciosa-resumos,Artrite Infecciosa Resumos,338,plain-content,0,0,0,"column,heading,row,section,text",
3255,artrite-reumatoide-formula,Artrite Reumatoide Formula,3248,plain-content,0,0,0,"column,heading,row,section,text",
1263,artrite-reumatoide-resumos,Artrite Reumatoide Resumos,338,plain-content,0,0,0,"column,heading,row,section,text",
3189,asma-formula,Asma Formula,3182,plain-content,0,0,0,"column,heading,row,section,text",
1170,asma-resumos,Asma Resumos,331,plain-content,0,0,0,"column,heading,row,section,text",
3478,assistencia-clinica-ao-parto-formula,Assistência Clínica ao Parto Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2582,assistencia-clinica-ao-parto-resumos,Assistência Clínica ao Parto Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3475,assistencia-pre-natal-formula,Assistência Pré-Natal Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2579,assistencia-pre-natal-resumos,Assistência Pré-Natal Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
5237,ataque-isquemico-transitorio-resumos,Ataque Isquêmico Transitório Resumos,328,plain-content,0,0,0,"column,heading,row,section,text",
3192,atelectasia-formula,Atelectasia Formula,3182,plain-content,0,0,0,"column,heading,row,section,text",
1173,atelectasia-resumos,Atelectasia Resumos,331,plain-content,0,0,0,"column,heading,row,section,text",
3431,atencao-ao-idoso-formula,Atenção ao Idoso Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2533,atencao-ao-idoso-resumos,Atenção ao Idoso Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3435,atencao-basica-formula,Atenção Básica Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2536,atencao-basica-resumos,Atenção Básica Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3140,avc-hemorragico-formula,AVC Hemorrágico Formula,3147,plain-content,0,0,0,"column,heading,row,section,text",
1117,avc-hemorragico-resumos,AVC Hemorrágico Resumos,328,plain-content,0,0,0,"column,heading,row,section,text",
3143,avc-isquemico-formula,AVC Isquêmico Formula,3147,plain-content,0,0,0,"column,heading,row,section,text",
1121,avc-isquemico-resumos,AVC Isquêmico Resumos,328,plain-content,0,0,0,"column,heading,row,section,text",
569,bioestatistica,Bioestatística,261,plain-content,0,0,0,"column,heading,row,section,text",
3438,bioestatistica-formula,Bioestatística Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2539,bioestatistica-resumos,Bioestatística Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
2807,bradiarritmias-formula,Bradiarritmias Formula,2803,plain-content,0,0,0,"column,heading,row,section,text",
1620,bradiarritmias-resumos,Bradiarritmias Resumos,1656,plain-content,0,0,0,"column,heading,row,section,text",
3532,bronquiolite-formula,Bronquiolite Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2712,bronquiolite-resumos,Bronquiolite Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3300,cancer-de-colorretal-formula,Câncer de Colorretal Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
365,cancer-de-colorretal-resumos,Câncer de Colorretal Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3368,cancer-de-endometrio-formula,Câncer de Endométrio Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2477,cancer-de-endometrio-resumos,Câncer de Endométrio Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3303,cancer-de-esofago-formula,Câncer de Esôfago Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
368,cancer-de-esofago-resumos,Câncer de Esôfago Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
2412,cancer-de-estomago,Câncer de Estômago,261,plain-content,0,0,0,"column,heading,row,section,text",
3306,cancer-de-estomago-formula,Câncer de Estômago Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
371,cancer-de-estomago-resumos,Câncer de Estômago Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3375,cancer-de-mama-formula,Câncer de Mama Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2480,cancer-de-mama-resumos,Câncer de Mama Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3380,cancer-de-ovario-formula,Câncer de Ovário Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2483,cancer-de-ovario-resumos,Câncer de Ovário Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
4569,cardiologia-revalida-up,Cardiologia Revalida up,4308,plain-content,0,0,0,"column,heading,row,section,text",
2813,cardiopatia-congenita-formula,Cardiopatia Congênita Formula,2803,plain-content,0,0,0,"column,heading,row,section,text",
1623,cardiopatia-congenita-resumos,Cardiopatia Congênita Resumos,1656,plain-content,0,0,0,"column,heading,row,section,text",
3146,cefaleias-formula,Cefaleias Formula,3147,plain-content,0,0,0,"column,heading,row,section,text",
1124,cefaleias-resumos,Cefaleias Resumos,328,plain-content,0,0,0,"column,heading,row,section,text",
3383,cervicite-e-vulvovaginite-formula,Cervicite e Vulvovaginite Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2487,cervicite-e-vulvovaginite-resumos,Cervicite e Vulvovaginite Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
2880,choque-formula,Choque Formula,2873,plain-content,0,0,0,"column,heading,row,section,text",
906,choque-resumos,Choque Resumos,295,plain-content,0,0,0,"column,heading,row,section,text",
2926,cirrose-formula,Cirrose Formula,2921,plain-content,0,0,0,"column,heading,row,section,text",
945,cirrose-resumos,Cirrose Resumos,313,plain-content,0,0,0,"column,heading,row,section,text",
4670,cirurgia-geral-memorecards,Cirurgia Geral Memorecards,4313,plain-content,0,0,0,"column,heading,row,section,text",
3386,climaterio-formula,Climatério Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2490,climaterio-resumos,Climatério Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3309,colecistite-formula,Colecistite Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
1267,colecistite-resumos,Colecistite Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
39,contact,Contact,0,plain-content,0,0,0,"button,column,contact_field,contact_form,heading,row,section,text",
3535,convulsao-febril-formula,Convulsão Febril Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2715,convulsao-febril-resumos,Convulsão Febril Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
2817,crise-hipertensiva-formula,Crise Hipertensiva Formula,2803,plain-content,0,0,0,"column,heading,row,section,text",
1627,crise-hipertensiva-resumos,Crise Hipertensiva Resumos,1656,plain-content,0,0,0,"column,heading,row,section,text",
3441,declaracao-de-obito-formula,Declaração de Óbito Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2542,declaracao-de-obito-resumos,Declaração de Óbito Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3153,delirium-formula,Delirium Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
1128,delirium-resumos,Delirium Resumos,328,plain-content,0,0,0,"column,heading,row,section,text",
4104,delirium-simulados,Delirium Simulados,3869,plain-content,0,0,0,"column,heading,row,section,text",
3156,demencias-formula,Demências Formula,3147,plain-content,0,0,0,"column,heading,row,section,text",
1132,demencias-resumos,Demências Resumos,328,plain-content,0,0,0,"column,heading,row,section,text",
4108,demencias-simulados,Demências Simulados,3869,plain-content,0,0,0,"column,heading,row,section,text",
4636,dermatologia-memorecards,Dermatologia Memorecards,4313,plain-content,0,0,0,"column,heading,row,section,text",
4573,dermatologia-revalida-up,Dermatologia Revalida up,4308,plain-content,0,0,0,"column,heading,row,section,text",
3195,derrame-pleural-formula,Derrame Pleural Formula,3182,plain-content,0,0,0,"column,heading,row,section,text",
1177,derrame-pleural-resumos,Derrame Pleural Resumos,331,plain-content,0,0,0,"column,heading,row,section,text",
3538,desnutricao-e-obesidade-na-infancia-formula,Desnutrição e Obesidade na Infância Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2719,desnutricao-e-obesidade-na-infancia-resumos,Desnutrição e Obesidade na Infância Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3481,diabetes-da-gestacao-formula,Diabetes da Gestação Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2586,diabetes-da-gestacao-resumos,Diabetes da Gestação Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
2896,diabetes-formula,Diabetes Formula,2892,plain-content,0,0,0,"column,heading,row,section,text",
918,diabetes-resumos,Diabetes Resumos,310,plain-content,0,0,0,"column,heading,row,section,text",
3541,diarreia-e-desidratacao-formula,Diarreia e Desidratação Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2722,diarreia-e-desidratacao-resumos,Diarreia e Desidratação Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
2820,dislipidemias-formula,Dislipidemias Formula,2803,plain-content,0,0,0,"column,heading,row,section,text",
1630,dislipidemias-resumos,Dislipidemias Resumos,1656,plain-content,0,0,0,"column,heading,row,section,text",
1347,distopias-genitais,Distopias Genitais,261,plain-content,0,0,0,"column,heading,row,section,text",
3389,distopias-genitais-formula,Distopias Genitais Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2493,distopias-genitais-resumos,Distopias Genitais Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
2965,disturbio-da-hemostasia-primaria-formula,Distúrbio da Hemostasia Primária Formula,2946,plain-content,0,0,0,"column,heading,row,section,text",
975,disturbio-da-hemostasia-primaria-resumos,Distúrbio da Hemostasia Primária Resumos,316,plain-content,0,0,0,"column,heading,row,section,text",
2969,disturbio-da-hemostasia-secundaria-formula,Distúrbio da Hemostasia Secundária Formula,2946,plain-content,0,0,0,"column,heading,row,section,text",
992,disturbio-da-hemostasia-secundaria-resumos,Distúrbio da Hemostasia Secundária Resumos,316,plain-content,0,0,0,"column,heading,row,section,text",
3393,disturbio-do-desenvolvimento-sexual-formula,Distúrbio do Desenvolvimento Sexual Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2497,disturbio-do-desenvolvimento-sexual-resumos,Distúrbio do Desenvolvimento Sexual Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3544,disturbios-do-crescimento-e-desenvolvimento-formula,Distúrbios do Crescimento e Desenvolvimento Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2725,disturbios-do-crescimento-e-desenvolvimento-resumos,Distúrbios do Crescimento e Desenvolvimento Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3110,disturbios-hidroeletroliticos-formula,Distúrbios Hidroeletrolíticos Formula,3105,plain-content,0,0,0,"column,heading,row,section,text",
1069,disturbios-hidroeletroliticos-resumos,Distúrbios Hidroeletrolíticos Resumos,325,plain-content,0,0,0,"column,heading,row,section,text",
4075,disturbios-hidroeletroliticos-simulados,Distúrbios Hidroeletrolíticos Simulados,3865,plain-content,0,0,0,"column,heading,row,section,text",
3312,diverticulite-formula,Diverticulite Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
374,diverticulite-resumos,Diverticulite Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
4931,doenca-celiaca-resumos,Doença Celíaca Resumos,313,plain-content,0,0,0,"column,heading,row,section,text",
3066,doenca-de-chagas-formula,Doença de Chagas Formula,3054,plain-content,0,0,0,"column,heading,row,section,text",
1020,doenca-de-chagas-resumos,Doença de Chagas Resumos,322,plain-content,0,0,0,"column,heading,row,section,text",
4033,doenca-de-chagas-simulados,Doença de Chagas Simulados,3862,plain-content,0,0,0,"column,heading,row,section,text",
3159,doenca-de-parkinson-formula,Doença de Parkinson Formula,3147,plain-content,0,0,0,"column,heading,row,section,text",
1136,doenca-de-parkinson-resumos,Doença de Parkinson Resumos,328,plain-content,0,0,0,"column,heading,row,section,text",
2929,doenca-do-refluxo-gastroesofagico-formula,Doença do Refluxo Gastroesofágico Formula,2921,plain-content,0,0,0,"column,heading,row,section,text",
949,doenca-do-refluxo-gastroesofagico-resumos,Doença do Refluxo Gastroesofágico Resumos,313,plain-content,0,0,0,"column,heading,row,section,text",
3398,doenca-inflamatoria-pelvica-formula,Doença Inflamatória Pélvica Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2500,doenca-inflamatoria-pelvica-resumos,Doença Inflamatória Pélvica Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3113,doenca-renal-cronica-formula,Doença Renal Crônica Formula,3105,plain-content,0,0,0,"column,heading,row,section,text",
1074,doenca-renal-cronica-resumos,Doença Renal Crônica Resumos,325,plain-content,0,0,0,"column,heading,row,section,text",
3401,doencas-benignas-da-mama-formula,Doenças Benignas da Mama Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2503,doencas-benignas-da-mama-resumos,Doenças Benignas da Mama Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3404,doencas-benignas-do-utero-formula,Doenças Benignas do Útero Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2519,doencas-benignas-do-utero-resumos,Doenças Benignas do Útero Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
844,doencas-bolhosas-resumos,Doenças Bolhosas Resumos,1605,plain-content,0,0,0,"column,heading,row,section,text",
2901,doencas-das-adrenais-formula,Doenças das Adrenais Formula,2892,plain-content,0,0,0,"column,heading,row,section,text",
922,doencas-das-adrenais-resumos,Doenças das Adrenais Resumos,310,plain-content,0,0,0,"column,heading,row,section,text",
2150,doencas-das-paratireoides,Doenças das Paratireoides,2141,plain-content,0,0,0,"column,heading,row,section,text",
2905,doencas-das-paratireoides-formula,Doenças das Paratireoides Formula,2892,plain-content,0,0,0,"column,heading,row,section,text",
925,doencas-das-paratireoides-resumos,Doenças das Paratireoides Resumos,310,plain-content,0,0,0,"column,heading,row,section,text",
2850,doencas-eczematosas-formula,Doenças Eczematosas Formula,2847,plain-content,0,0,0,"column,heading,row,section,text",
4828,doencas-eczematosas-resumos,Doenças Eczematosas Resumos,1605,plain-content,0,0,0,"column,heading,row,section,text",
2853,doencas-eritematodescamativas-formula,Doenças Eritematodescamativas Formula,2847,plain-content,0,0,0,"column,heading,row,section,text",
875,doencas-eritematodescamativas-resumos,Doenças Eritematodescamativas Resumos,1605,plain-content,0,0,0,"column,heading,row,section,text",
3315,doencas-hepatobiliares-formula,Doenças Hepatobiliares Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
1271,doencas-hepatobiliares-resumos,Doenças Hepatobiliares Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
2932,doencas-inflamatorias-intestinais-formula,Doenças Inflamatórias Intestinais Formula,2921,plain-content,0,0,0,"column,heading,row,section,text",
952,doencas-inflamatorias-intestinais-resumos,Doenças Inflamatórias Intestinais Resumos,313,plain-content,0,0,0,"column,heading,row,section,text",
3318,doencas-orificiais-formula,Doenças Orificiais Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
377,doencas-orificiais-resumos,Doenças Orificiais Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3407,doencas-ovarianas-formula,Doenças Ovarianas Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2506,doencas-ovarianas-resumos,Doenças Ovarianas Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3199,doencas-pulmonares-intersticiais-formula,Doenças Pulmonares Intersticiais Formula,3182,plain-content,0,0,0,"column,heading,row,section,text",
1181,doencas-pulmonares-intersticiais-resumos,Doenças Pulmonares Intersticiais Resumos,331,plain-content,0,0,0,"column,heading,row,section,text",
4143,doencas-pulmonares-intersticiais-simulados,Doenças Pulmonares Intersticiais Simulados,3872,plain-content,0,0,0,"column,heading,row,section,text",
3203,dpoc-formula,DPOC Formula,3182,plain-content,0,0,0,"column,heading,row,section,text",
1185,dpoc-resumos,DPOC Resumos,331,plain-content,0,0,0,"column,heading,row,section,text",
3224,efeitos-do-alcool-e-abstinencia-formula,Efeitos do Álcool e Abstinência Formula,3219,plain-content,0,0,0,"column,heading,row,section,text",
1206,efeitos-do-alcool-e-abstinencia-resumos,Efeitos do Álcool e Abstinência Resumos,335,plain-content,0,0,0,"column,heading,row,section,text",
4639,emergencia-memorecards,Emergência Memorecards,4313,plain-content,0,0,0,"column,heading,row,section,text",
4578,emergencia-revalida-up,Emergência Revalida up,4308,plain-content,0,0,0,"column,heading,row,section,text",
3227,emergencias-psiquiatricas-formula,Emergências Psiquiátricas Formula,3219,plain-content,0,0,0,"column,heading,row,section,text",
1211,emergencias-psiquiatricas-resumos,Emergências Psiquiátricas Resumos,335,plain-content,0,0,0,"column,heading,row,section,text",
4753,endocardite-infecciosa-resumos,Endocardite Infecciosa Resumos,1656,plain-content,0,0,0,"column,heading,row,section,text",
3410,endometriose-formula,Endometriose Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2509,endometriose-resumos,Endometriose Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3162,epilepsias-formula,Epilepsias Formula,3147,plain-content,0,0,0,"column,heading,row,section,text",
1139,epilepsias-resumos,Epilepsias Resumos,328,plain-content,0,0,0,"column,heading,row,section,text",
4114,epilepsias-simulados,Epilepsias Simulados,3869,plain-content,0,0,0,"column,heading,row,section,text",
2116,esclerose-sistemica,Esclerose Sistêmica,2105,plain-content,0,0,0,"column,heading,row,section,text",
3258,esclerose-sistemica-formula,Esclerose Sistêmica Formula,3248,plain-content,0,0,0,"column,heading,row,section,text",
1237,esclerose-sistemica-resumos,Esclerose Sistêmica Resumos,338,plain-content,0,0,0,"column,heading,row,section,text",
4184,esclerose-sistemica-simulados,Esclerose Sistêmica Simulados,3879,plain-content,0,0,0,"column,heading,row,section,text",
3547,estenose-hipertrofica-do-piloro-formula,Estenose Hipertrófica do Piloro Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2728,estenose-hipertrofica-do-piloro-resumos,Estenose Hipertrófica do Piloro Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
219,estudo-por-questoes,Estudo por Questões,174,plain-content,0,0,0,"column,heading,row,section,text",
6344,estudos-epidemiologicos-resumos,Estudos epidemiológicos Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3444,etica-medica-formula,Ética Médica Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2545,etica-medica-resumos,Ética Médica Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3552,faringoamigdalite-estreptococica-formula,Faringoamigdalite Estreptocócica Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2731,faringoamigdalite-estreptococica-resumos,Faringoamigdalite Estreptocócica Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
2858,farmacodermias-formula,Farmacodermias Formula,2847,plain-content,0,0,0,"column,heading,row,section,text",
880,farmacodermias-resumos,Farmacodermias Resumos,1605,plain-content,0,0,0,"column,heading,row,section,text",
3261,febre-reumatica-formula,Febre Reumática Formula,3248,plain-content,0,0,0,"column,heading,row,section,text",
1240,febre-reumatica-resumos,Febre Reumática Resumos,338,plain-content,0,0,0,"column,heading,row,section,text",
6358,febre-sem-sinais-de-localizacao-resumos,Febre sem sinais de localização Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3321,feridas-cirurgicas-formula,Feridas Cirúrgicas Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
1275,feridas-cirurgicas-resumos,Feridas Cirúrgicas Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
4253,feridas-cirurgicas-simulados,Feridas Cirúrgicas Simulados,3836,plain-content,0,0,0,"column,heading,row,section,text",
3266,fibromialgia-formula,Fibromialgia Formula,3248,plain-content,0,0,0,"column,heading,row,section,text",
1244,fibromialgia-resumos,Fibromialgia Resumos,338,plain-content,0,0,0,"column,heading,row,section,text",
4645,gastroenterologia-memorecards,Gastroenterologia Memorecards,4313,plain-content,0,0,0,"column,heading,row,section,text",
4585,gastroenterologia-revalida-up,Gastroenterologia Revalida up,4308,plain-content,0,0,0,"column,heading,row,section,text",
3484,gestacao-ectopica-formula,Gestação Ectópica Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2589,gestacao-ectopica-resumos,Gestação Ectópica Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
3815,ginecologia-flashcards,Ginecologia Flashcards,3767,plain-content,0,0,0,"column,heading,row,section,text",
4674,ginecologia-memorecards,Ginecologia Memorecards,4313,plain-content,0,0,0,"column,heading,row,section,text",
4618,ginecologia-revalida-up,Ginecologia Revalida up,4308,plain-content,0,0,0,"column,heading,row,section,text",
2125,gota,Gota,2105,plain-content,0,0,0,"column,heading,row,section,text",
3269,gota-formula,Gota Formula,3248,plain-content,0,0,0,"column,heading,row,section,text",
1247,gota-resumos,Gota Resumos,338,plain-content,0,0,0,"column,heading,row,section,text",
4194,gota-simulados,Gota Simulados,3879,plain-content,0,0,0,"column,heading,row,section,text",
3069,hanseniase-formula,Hanseníase Formula,3054,plain-content,0,0,0,"column,heading,row,section,text",
1024,hanseniase-resumos,Hanseníase Resumos,322,plain-content,0,0,0,"column,heading,row,section,text",
1,hello-world,Hello world!,0,plain-content,0,0,0,,
4648,hematologia-memorecards,Hematologia Memorecards,4313,plain-content,0,0,0,"column,heading,row,section,text",
4588,hematologia-revalida-up,Hematologia Revalida up,4308,plain-content,0,0,0,"column,heading,row,section,text",
3325,hemorragia-digestiva-formula,Hemorragia Digestiva Formula,2792,plain-content,0,0,0,"column,heading,row,section,text",
2429,hemorragia-digestiva-resumos,Hemorragia Digestiva Resumos,1560,plain-content,0,0,0,"column,heading,row,section,text",
